23,16,10,12,16,15,11,9,12,20,27,24,19,15,13,10,31,45,61,78,89,81,72,75,72,67,49,42,46,32,14,16,22,20,22,27,24,15,12,15,22,35,22,4,10,17,15,18,13,14,17,15,7,6,24,46,43,56,76,91,93,90,93,100,87,86,70,68,46,46,37,43,46,38,36,42,54,66,54,26,14,22,7,13,18,18,33,22,5,22,27,18,11,5,3,10,9,22,21,9,16,35,30,9,25,23,20,19,20,21,19,16,25,29,12,6,24,20,8,18,25,7,12,27,27,32,40,35,9,8,16,21,24,34,38,30,26,24,17,14,34,33,18,38,33,27,29,37,36,25,21,26,39,45,23,28,33,45,26,29,34,41,42,9,14,24,50,48,62,65,49,30,29,31,19,9,26,36,48,57,64,70,75,77,84,70,76,81,65,61,73,76,84,84,77,56,38,45,57,54,57,53,55,65,72,72,70,71,74,86,92,84,72,61,48,36,51,55,61,64,63,55,46,39,48,50,54,57,58,54,43,33,41,41,46,42,34,40,51,52,69,55,40,29,21,15,15,17,28,26,35,51,53,44,49,63
24,17,7,13,27,23,9,5,6,13,22,25,20,13,14,20,38,53,69,80,88,93,91,85,77,71,64,54,37,20,12,13,17,16,21,19,10,13,20,19,23,24,26,27,23,16,16,21,25,9,16,10,7,33,48,50,49,68,86,93,97,102,103,100,96,85,72,61,46,35,37,45,44,40,35,42,63,73,49,16,13,18,22,23,22,22,24,28,22,23,23,17,26,21,0,5,7,7,14,23,23,17,21,31,18,18,22,28,28,21,15,15,18,16,11,4,19,24,11,22,28,14,3,29,31,37,31,44,5,14,19,25,31,29,29,40,35,14,6,21,34,33,29,32,27,19,28,27,35,38,24,42,43,43,31,39,32,47,41,43,31,34,33,27,24,29,39,47,59,56,45,33,29,29,23,15,13,26,39,56,74,75,68,67,75,76,69,78,63,68,63,71,78,77,72,78,56,38,50,35,56,56,59,52,45,65,78,64,62,71,77,75,71,65,56,47,58,50,47,47,44,49,54,48,36,44,51,54,59,60,49,34,45,48,48,41,32,33,48,65,65,64,46,31,27,16,18,41,46,37,37,49,57,54,51,53
25,19,10,15,27,24,14,12,9,16,25,29,24,19,22,30,40,53,69,82,92,99,98,93,89,79,64,46,26,12,11,17,9,12,16,9,4,12,16,4,2,10,19,24,24,24,24,25,19,0,5,21,34,52,49,42,51,67,83,89,93,96,94,88,94,76,60,55,53,47,43,43,40,42,42,43,55,61,45,21,19,21,23,22,21,22,26,30,28,28,26,19,26,22,1,6,14,14,18,25,27,22,18,17,23,17,16,23,28,23,14,8,6,14,15,5,20,34,24,29,11,16,21,34,31,31,30,39,16,28,26,17,18,24,30,40,36,9,0,19,34,28,21,24,27,29,35,27,34,35,22,42,37,35,29,35,36,43,38,35,33,33,30,25,22,24,30,36,35,32,26,23,24,25,21,16,22,34,47,63,81,89,91,96,77,69,70,85,84,87,79,70,89,81,66,72,69,66,64,29,56,59,67,62,53,65,74,60,62,65,65,64,65,65,58,50,39,39,44,43,34,36,46,47,44,51,55,53,49,44,39,34,41,44,46,43,37,37,50,64,62,64,52,39,31,19,23,46,59,52,48,52,56,57,58,59
18,17,12,16,28,28,22,24,11,17,25,29,27,24,29,37,41,51,65,81,95,104,104,99,81,79,72,57,35,16,8,9,9,15,19,13,10,23,23,4,9,14,14,8,10,20,29,32,36,8,14,34,51,62,56,56,54,65,74,77,83,89,88,82,90,76,65,62,57,46,38,37,39,49,52,47,46,48,41,28,25,24,21,19,18,19,21,23,26,24,25,19,25,27,10,14,21,20,18,19,25,28,23,14,24,15,10,16,25,23,14,5,8,20,24,9,18,36,26,23,6,17,31,30,32,28,32,30,21,37,33,15,13,22,33,41,38,9,0,17,32,24,15,15,18,31,27,11,19,18,6,26,30,26,29,30,39,35,32,25,36,32,27,22,19,18,20,22,17,14,14,16,16,14,12,12,20,32,49,66,80,88,92,93,79,59,67,81,93,94,90,67,68,82,87,88,80,78,77,52,72,77,85,80,70,75,82,75,70,66,60,59,63,67,64,57,35,41,52,50,35,32,44,51,61,65,66,60,44,31,29,34,42,42,43,43,37,34,39,48,56,57,50,39,30,22,33,57,72,69,61,51,50,56,62,63
19,22,19,20,26,24,18,21,16,15,18,24,26,27,30,34,39,46,59,76,93,103,104,100,98,87,66,40,19,13,22,34,12,15,22,22,20,27,28,16,24,28,21,8,8,23,35,36,33,19,28,35,39,43,40,50,59,64,67,69,78,90,93,89,80,79,78,70,51,33,31,41,46,57,60,52,43,41,38,33,26,20,15,17,23,26,24,19,24,19,22,16,21,27,16,16,21,21,14,7,14,28,29,20,15,11,10,14,19,20,17,13,20,22,24,11,16,32,23,18,18,15,25,20,34,27,32,25,12,28,28,18,16,21,29,41,40,20,8,16,27,25,18,14,28,43,29,8,18,17,8,22,26,23,33,28,38,23,25,19,37,30,24,21,19,16,14,14,10,10,13,14,10,5,8,16,29,35,49,64,75,88,95,92,83,59,70,74,87,84,92,71,30,61,89,93,77,66,68,65,71,74,77,72,65,67,74,77,75,69,62,59,61,64,65,63,51,53,62,62,47,42,49,53,70,70,71,65,47,27,23,30,42,39,40,42,39,32,32,37,48,44,37,31,26,27,43,66,78,80,69,50,42,51,61,64
28,33,28,23,24,18,10,11,24,16,13,19,26,29,27,26,36,42,54,73,90,100,101,99,81,80,72,55,35,23,19,20,14,10,18,27,20,15,19,22,19,27,28,22,24,35,39,34,22,28,43,40,40,41,31,36,65,71,75,79,88,100,101,94,76,76,72,60,39,25,33,50,53,60,61,53,44,41,37,33,25,16,12,19,32,37,28,17,23,16,20,13,14,24,16,12,16,19,13,2,5,18,22,16,4,9,13,14,15,17,21,24,24,12,13,10,17,30,25,24,23,13,21,21,34,21,26,26,10,15,16,18,20,17,24,42,41,33,23,18,22,28,26,20,38,48,27,11,21,22,17,21,27,25,36,29,33,15,19,19,36,27,20,20,19,14,11,12,4,10,15,14,7,5,14,26,27,24,34,45,56,77,90,84,77,66,82,81,86,78,90,82,48,58,77,89,88,75,62,66,66,68,68,68,68,65,67,73,65,64,62,58,55,56,61,67,65,57,59,64,58,54,55,51,63,61,63,64,53,37,28,28,35,31,33,41,41,36,35,40,42,33,29,31,30,34,47,60,78,85,77,54,41,49,62,66
24,30,25,19,22,20,15,17,31,21,14,19,28,30,25,21,32,38,52,72,88,96,99,100,101,89,66,38,20,18,25,31,24,13,19,30,21,10,17,28,19,22,20,16,19,28,34,33,31,36,41,35,45,54,43,46,70,80,91,98,105,110,104,93,91,76,59,45,33,26,32,44,54,57,57,52,47,44,39,32,30,22,17,22,31,29,15,0,13,5,14,10,11,26,24,17,12,19,18,9,6,11,11,6,3,10,15,16,15,19,25,29,29,10,13,13,14,26,25,25,16,14,24,29,29,15,20,29,24,17,11,16,24,21,27,47,41,37,28,21,23,29,29,24,38,40,23,21,27,27,30,24,28,27,34,33,30,14,15,18,31,22,16,17,16,11,10,12,8,16,19,11,3,4,12,19,11,13,34,50,53,65,68,48,57,70,89,92,91,77,79,85,83,76,80,85,90,78,60,71,70,70,69,77,85,74,64,69,53,57,60,57,51,50,61,74,71,56,55,64,66,66,65,59,58,56,57,62,64,56,46,40,34,27,28,35,35,27,27,33,41,30,33,41,39,40,47,48,71,83,83,64,48,51,62,69
14,19,12,7,15,21,22,27,33,25,20,23,28,27,24,22,25,32,49,71,86,92,96,100,94,88,73,53,37,28,22,17,26,14,15,22,16,13,22,30,28,22,14,9,12,21,31,37,34,32,29,25,41,48,40,54,73,86,98,104,109,112,105,94,96,77,57,48,42,34,31,33,51,53,54,53,53,51,44,37,32,28,26,27,27,21,8,0,9,1,13,11,11,29,29,20,14,18,19,15,15,17,17,14,13,14,14,15,21,27,27,21,30,19,27,19,10,23,25,21,17,20,20,24,17,20,21,28,30,21,9,11,23,27,30,40,39,27,20,25,28,25,22,23,36,33,30,45,43,39,52,39,28,26,26,37,30,22,12,15,25,16,11,13,11,5,6,11,12,19,18,7,3,10,11,5,13,24,58,76,67,68,63,37,45,75,86,96,95,80,65,82,79,78,82,75,77,70,52,68,67,60,52,63,78,63,45,48,47,51,54,52,45,44,57,74,73,58,57,67,69,71,74,73,63,61,59,61,67,70,63,53,40,31,28,32,28,19,19,28,44,32,38,47,40,41,50,50,57,73,82,71,53,49,58,68
15,17,6,0,5,14,18,23,31,26,24,26,26,24,23,25,18,27,46,69,83,89,94,100,103,93,73,50,36,33,31,27,13,3,1,3,3,11,21,22,25,20,19,24,29,33,39,45,33,34,41,46,56,48,35,57,75,86,95,98,103,108,106,99,80,70,64,63,57,45,36,34,48,51,54,56,58,57,50,44,25,28,31,33,32,27,22,18,20,10,20,15,10,26,24,11,18,17,16,17,22,29,33,35,25,18,11,13,26,34,26,12,23,24,38,23,8,26,31,22,27,27,9,10,7,32,28,24,19,15,2,1,18,28,26,23,38,15,9,27,33,20,13,20,19,15,24,51,43,36,55,39,27,24,19,39,31,30,12,12,21,12,8,9,6,0,2,10,6,13,11,2,7,21,18,2,15,26,59,70,56,61,69,51,48,84,84,96,97,85,59,81,78,82,87,77,89,91,65,71,71,57,40,49,67,53,32,36,44,44,45,42,35,34,48,64,71,59,61,68,66,67,75,80,69,67,61,56,62,71,67,56,44,34,31,35,32,24,27,39,47,33,38,44,34,38,55,60,43,62,77,71,54,44,52,64
9,16,16,5,0,3,16,26,31,23,15,16,25,34,36,33,19,26,40,57,70,81,95,108,100,95,78,58,48,45,35,22,12,14,17,9,0,3,17,19,15,18,23,28,30,32,38,45,48,62,71,70,63,52,58,77,79,87,91,83,75,78,91,102,89,80,70,64,60,51,37,27,29,55,67,61,56,51,44,43,13,19,33,29,32,39,25,18,26,16,7,7,13,17,15,12,9,18,19,21,32,34,30,30,34,23,17,19,19,13,11,15,27,31,21,13,22,30,28,25,31,19,17,10,0,14,31,28,12,14,13,8,28,39,27,34,26,22,22,13,24,13,19,27,6,27,28,51,47,41,37,45,44,29,27,28,19,21,24,14,18,13,9,10,13,13,11,10,13,10,9,15,24,27,21,14,14,19,47,67,56,49,56,58,71,72,79,91,94,76,45,20,62,74,85,85,81,79,76,72,68,57,54,34,25,40,47,50,46,47,50,52,49,43,40,42,56,65,70,65,62,68,81,91,86,77,65,60,64,69,64,56,45,29,26,33,33,33,36,36,57,61,58,48,41,46,56,64,59,44,54,71,56,35,49,79
14,17,15,9,7,12,19,21,18,20,20,19,23,28,28,24,16,24,35,47,61,77,92,101,100,96,83,66,57,50,35,18,15,8,7,6,6,14,17,7,14,15,17,20,25,34,41,45,51,66,73,69,66,64,73,91,84,84,80,76,77,85,91,93,78,72,64,60,57,52,43,36,47,59,58,53,58,56,44,36,9,15,35,36,31,28,19,27,19,8,0,5,19,25,19,10,22,29,26,20,24,25,25,30,40,35,31,29,25,17,9,6,17,25,20,13,20,26,25,24,26,11,11,14,6,8,21,23,12,17,26,19,18,23,25,44,32,28,27,18,30,17,20,24,8,22,13,32,29,26,26,36,39,24,16,17,20,24,22,13,11,7,7,13,17,16,13,12,12,14,14,10,6,6,11,17,17,15,30,51,55,50,44,38,43,63,87,97,87,62,38,24,50,68,78,72,71,78,78,70,65,55,53,33,21,38,50,57,58,59,60,60,53,44,42,44,58,58,60,62,59,60,75,93,83,72,59,53,57,62,58,49,48,26,21,33,40,45,53,57,55,61,64,57,51,54,61,67,62,47,46,58,56,42,44,59
16,15,13,12,16,21,21,17,11,21,25,19,18,24,26,23,21,26,32,40,54,72,86,92,99,97,89,76,64,51,30,11,8,1,3,9,14,22,21,9,12,16,17,18,24,36,41,40,63,82,86,79,78,82,87,95,97,98,96,94,95,99,97,93,74,69,63,59,57,55,51,48,62,66,58,52,57,54,41,32,17,13,27,31,26,17,8,20,13,9,7,13,22,26,22,14,27,34,28,19,20,23,30,40,28,28,27,24,24,23,17,10,7,18,17,13,19,23,21,23,23,8,10,19,13,6,10,15,20,17,32,27,12,13,24,46,40,35,32,23,38,26,26,26,25,32,19,38,36,33,30,37,36,27,12,9,21,25,17,12,8,5,7,15,18,15,11,10,13,14,13,7,1,0,7,15,8,8,9,21,33,28,18,18,40,52,67,77,79,72,60,52,49,66,70,57,57,74,80,73,68,57,54,31,18,35,48,58,72,73,75,76,69,58,53,53,50,43,44,52,54,56,72,93,80,72,61,55,58,61,56,47,37,9,4,27,44,51,58,60,51,59,64,61,58,60,64,66,68,56,44,51,67,66,57,58
15,13,11,14,20,24,21,17,18,28,28,17,14,24,29,26,28,24,27,38,52,62,74,85,99,101,96,81,63,44,24,8,7,9,19,21,14,14,20,17,12,21,26,23,25,34,39,37,64,86,92,85,88,95,93,91,93,103,109,105,97,91,85,82,77,73,66,61,58,58,57,57,59,66,63,58,57,48,37,35,27,13,14,15,22,25,14,16,14,22,28,25,20,19,21,23,22,28,22,14,17,22,28,37,16,19,18,14,18,26,26,20,10,17,16,14,23,28,25,26,16,9,10,16,13,8,6,7,28,10,24,27,13,15,23,35,38,31,27,18,36,29,29,26,22,29,19,44,46,37,23,23,38,39,23,13,22,22,14,18,14,9,7,12,13,8,6,8,16,10,6,7,12,15,12,7,13,22,19,17,21,14,13,29,41,45,53,63,75,83,82,76,66,72,68,55,53,66,75,75,73,60,56,33,22,39,49,55,73,74,80,88,88,78,66,59,47,39,36,42,50,57,67,78,72,72,69,66,65,64,58,50,39,7,4,37,64,70,67,62,52,55,56,55,56,61,63,62,52,47,35,40,63,72,65,63
15,13,12,15,20,23,23,22,28,32,28,18,16,24,25,19,27,15,17,36,49,52,64,82,101,104,100,82,58,37,22,15,21,24,33,30,13,8,15,18,14,24,27,20,17,25,38,44,56,75,78,72,83,97,97,92,93,99,102,98,92,86,80,74,76,70,63,57,55,55,57,58,46,53,55,58,62,51,36,33,26,15,12,5,17,35,29,26,17,26,30,24,16,15,19,21,17,21,15,9,15,18,17,21,20,24,23,19,21,26,23,15,16,17,11,13,26,31,27,25,4,9,8,5,9,14,11,6,20,2,17,23,12,13,16,24,27,21,16,8,29,26,28,26,20,26,17,48,52,40,20,16,39,50,40,24,24,21,20,31,22,12,6,7,6,1,3,10,16,8,2,6,14,18,13,6,13,27,25,19,19,12,12,31,24,45,68,80,82,81,78,75,82,77,74,71,65,60,62,67,73,59,55,40,38,57,63,63,68,69,78,94,101,92,72,57,54,51,44,42,52,64,66,59,61,69,75,75,72,68,60,54,42,9,5,39,70,79,73,62,60,56,50,47,53,62,66,64,49,47,43,47,60,69,71,72
19,16,15,19,21,21,22,23,31,30,26,21,21,20,14,6,23,11,13,31,43,48,64,85,96,97,90,72,49,31,24,23,26,21,25,26,17,15,20,19,16,19,18,10,5,14,36,56,63,70,62,53,68,87,91,90,96,89,80,79,86,92,85,74,68,61,52,48,48,50,52,52,41,39,38,51,66,57,36,28,22,19,20,7,11,27,23,21,18,17,13,10,14,20,17,9,13,18,13,11,20,25,24,26,15,19,24,27,28,24,14,4,12,10,2,4,19,23,16,14,0,13,9,2,13,24,22,17,5,3,21,21,10,8,10,24,24,21,18,9,31,30,33,31,31,32,19,48,53,43,26,25,37,49,46,32,26,27,31,39,23,12,6,7,6,1,5,14,12,11,9,6,5,6,9,12,10,16,17,18,21,16,12,15,29,49,72,85,92,93,85,75,86,80,82,89,82,64,56,59,69,55,55,48,53,78,82,80,73,72,80,96,105,96,75,58,56,58,54,50,61,77,76,64,63,70,75,77,77,75,68,61,43,16,12,37,62,75,74,65,64,61,54,49,53,64,71,73,64,55,63,73,67,65,73,76
23,17,16,20,22,19,16,15,28,22,18,19,19,15,11,10,16,13,12,16,26,42,62,78,78,73,64,50,34,24,21,22,18,11,15,20,15,15,21,21,18,14,10,7,2,7,30,54,63,61,45,37,53,71,77,79,80,72,63,65,78,87,82,71,65,56,46,42,44,47,47,45,50,44,39,50,62,51,32,28,24,18,22,18,21,26,12,9,12,10,5,4,14,23,18,5,13,20,16,14,23,31,36,43,3,6,15,26,29,22,12,5,7,7,2,5,17,17,9,7,7,16,9,5,20,26,21,23,4,14,28,20,15,14,11,29,27,28,28,19,38,36,37,33,32,29,11,37,42,33,21,24,38,39,40,32,26,34,40,34,21,12,10,15,12,4,5,14,9,14,18,14,7,4,9,15,17,14,19,23,22,24,25,19,48,59,70,78,89,98,93,83,86,85,88,93,89,76,67,67,70,58,60,53,58,82,88,88,77,76,81,91,96,88,74,65,58,62,63,62,68,78,82,80,75,71,67,68,76,81,75,65,53,41,42,55,66,75,79,72,56,61,61,55,54,62,73,81,70,48,67,91,71,59,67,66
25,17,14,19,23,17,9,4,26,15,10,13,14,12,16,24,7,13,8,0,4,30,53,62,58,50,38,28,21,17,15,16,15,12,19,20,8,3,10,14,19,11,9,12,9,7,22,44,45,40,26,24,44,61,66,68,73,76,78,81,87,92,89,83,69,59,47,42,44,47,45,42,60,58,54,56,55,38,27,33,27,10,15,29,44,43,18,10,6,11,12,9,13,20,18,10,19,26,20,12,16,23,32,44,4,2,9,22,27,20,13,13,12,15,14,17,25,21,12,12,11,14,5,5,19,16,8,17,15,26,30,19,25,28,17,31,26,29,32,23,40,35,34,28,35,32,13,39,42,32,21,26,42,32,31,29,25,38,42,23,20,14,15,22,19,7,3,10,8,15,22,24,21,16,14,13,13,7,14,15,4,12,26,24,45,69,87,85,76,76,80,82,88,90,90,88,87,86,84,82,75,64,65,54,54,75,82,84,73,72,74,79,80,74,69,67,69,70,71,72,68,67,73,82,82,68,54,53,67,78,74,62,48,50,60,65,62,65,68,62,44,56,64,59,52,57,71,83,80,47,74,110,87,69,77,71
21,17,12,19,25,15,7,14,26,12,11,17,18,21,24,22,7,19,24,17,19,33,42,41,48,26,0,12,20,5,9,3,7,14,13,5,6,18,24,21,17,18,13,5,3,12,25,33,28,21,14,26,49,60,66,77,84,87,88,89,93,97,92,82,72,70,63,55,53,55,52,46,52,61,65,58,47,39,32,27,23,22,1,31,24,36,8,16,18,16,16,21,26,25,18,12,8,18,29,23,7,11,30,39,24,5,9,0,23,22,9,14,19,21,15,21,8,23,15,5,0,29,20,30,11,11,9,0,22,19,22,12,25,10,16,21,21,16,20,25,39,42,27,34,36,25,13,35,32,37,27,36,38,24,22,22,18,27,30,14,19,18,10,7,12,11,10,18,12,18,23,20,13,10,13,18,21,16,12,11,14,18,21,24,50,61,77,86,65,91,98,80,76,88,89,83,85,85,83,86,89,83,72,71,51,78,87,82,67,75,78,72,66,67,74,79,58,64,75,74,66,68,74,70,75,83,67,51,62,72,67,65,54,37,57,67,75,62,67,51,42,51,58,56,48,49,60,72,50,82,100,103,100,82,71,81
22,17,11,18,28,21,10,13,21,16,20,25,23,26,28,22,18,20,25,28,28,26,28,31,20,15,0,15,22,13,13,1,9,14,13,10,15,24,23,15,0,5,13,17,21,27,31,31,22,15,12,27,47,52,61,79,93,89,84,81,84,87,85,79,73,66,59,57,59,56,46,36,58,63,64,59,51,44,33,23,21,22,26,25,34,18,15,18,2,3,7,12,16,19,19,19,7,12,24,24,12,13,26,34,9,17,15,9,26,30,4,19,16,22,25,28,17,22,23,22,16,34,22,30,16,19,23,17,9,17,12,7,7,15,17,23,26,18,21,23,35,39,26,31,28,20,14,39,41,44,31,35,36,31,30,28,27,34,39,34,18,11,1,2,9,4,2,13,9,12,14,12,9,9,14,20,18,16,13,11,12,15,21,26,44,62,78,82,65,99,108,88,61,84,93,81,67,59,66,82,81,74,79,74,68,74,86,78,69,71,68,62,61,68,77,81,64,66,71,68,60,66,74,72,71,72,61,50,56,62,59,55,40,38,65,71,74,63,61,36,48,51,56,60,63,65,68,70,58,81,96,103,103,85,74,84
21,16,9,16,28,22,9,8,19,21,26,25,23,31,36,26,24,15,20,34,34,18,13,21,9,13,4,6,10,12,18,10,9,18,23,22,21,22,18,12,2,8,15,21,27,31,30,26,26,18,13,24,39,45,60,87,106,87,70,72,86,93,87,78,84,68,59,64,69,61,47,39,48,50,52,54,56,53,41,30,14,18,32,20,38,18,22,19,1,5,9,12,12,15,21,25,12,7,12,17,9,8,19,26,12,35,24,19,20,32,8,29,15,16,25,26,28,22,26,29,20,27,17,27,22,26,30,30,15,33,25,24,8,28,23,25,32,23,26,24,28,31,22,26,28,23,23,43,47,47,36,37,32,38,34,28,31,34,36,42,25,14,2,4,12,8,5,15,9,8,7,5,5,8,14,18,14,16,16,12,9,12,21,28,42,68,84,87,76,112,114,88,67,89,97,81,62,49,56,74,73,62,76,73,82,71,85,79,67,64,58,55,60,70,76,75,75,72,72,65,55,61,74,77,73,63,57,54,50,51,51,45,41,40,61,67,73,70,58,20,54,49,48,57,71,79,76,69,71,80,91,104,107,90,79,87
14,14,10,13,23,19,7,4,23,24,24,16,14,31,38,26,21,11,15,30,32,19,14,22,17,20,16,13,9,9,15,17,7,21,33,31,21,13,13,15,22,19,13,10,15,25,30,29,35,28,15,13,28,44,67,93,101,86,75,79,88,92,91,90,88,69,60,68,72,60,50,49,40,42,47,54,61,59,49,39,16,21,19,24,34,32,18,11,15,18,20,18,14,13,16,19,26,9,5,10,6,6,18,28,21,36,37,31,18,28,19,18,15,9,16,15,32,17,19,20,16,14,12,24,28,30,30,30,13,27,31,32,15,24,21,18,31,25,33,28,22,23,18,21,27,27,31,42,42,38,33,34,31,42,35,26,32,29,24,31,28,22,9,6,16,18,15,18,10,7,5,4,5,8,10,11,11,17,19,13,8,11,22,30,50,73,89,100,94,117,106,80,90,95,89,77,71,63,59,64,71,55,60,69,83,74,81,83,79,73,67,68,80,90,88,80,79,77,76,65,49,51,68,77,73,53,49,50,39,37,42,37,45,44,61,69,66,66,62,37,63,52,45,55,75,87,84,76,80,77,85,102,105,90,81,87
5,13,13,14,20,18,11,11,24,25,22,11,9,25,29,12,16,12,14,20,24,21,20,22,18,18,27,30,22,9,4,12,8,14,22,25,20,14,13,15,22,16,8,4,12,25,32,33,28,26,12,4,20,46,68,85,86,90,94,90,81,74,79,88,73,59,57,68,67,52,44,48,48,48,52,59,62,56,45,36,26,28,24,29,38,33,17,10,23,23,23,20,16,12,11,10,30,12,7,13,11,13,24,33,24,18,39,36,20,19,31,0,12,11,17,11,26,8,9,16,23,15,17,20,29,29,27,27,16,14,31,30,26,18,31,28,22,19,36,32,18,21,20,22,15,24,37,40,38,28,26,27,35,42,33,26,35,30,17,17,22,24,11,1,11,21,17,13,4,4,4,7,9,10,8,5,11,18,20,13,9,14,22,27,58,72,82,101,97,107,93,80,96,89,73,69,77,76,67,66,77,62,50,74,82,83,73,81,80,71,62,64,79,91,89,80,70,71,73,60,36,33,52,66,60,39,34,37,26,26,35,34,39,43,66,81,65,64,74,77,69,60,55,64,82,93,90,83,82,73,78,95,96,84,78,80
4,16,18,17,23,24,20,20,18,22,24,16,11,19,17,0,10,13,14,13,13,15,14,12,12,6,17,19,14,6,0,14,14,6,4,14,24,23,16,12,10,11,12,14,20,26,24,18,11,15,7,3,19,40,55,67,86,86,83,79,77,75,66,57,56,52,58,68,65,47,39,44,47,44,46,53,57,50,39,30,23,21,35,30,52,28,29,27,22,23,23,21,18,15,14,15,16,7,10,17,16,18,26,30,31,9,22,17,8,7,37,0,9,24,27,17,20,5,6,23,33,19,22,10,19,22,20,19,31,15,30,23,22,12,36,34,14,10,32,31,17,25,27,24,7,22,45,45,44,31,31,28,35,35,28,26,33,32,19,10,20,24,13,2,10,18,14,9,0,0,6,12,15,13,9,5,12,17,18,12,11,17,21,20,56,67,71,86,80,87,82,89,88,81,68,66,78,81,80,85,86,75,56,82,87,88,66,74,79,66,51,48,61,77,80,76,55,56,61,49,23,16,35,50,47,32,26,25,22,24,33,38,41,34,49,79,77,86,90,90,68,65,64,72,84,90,86,80,80,70,77,89,84,75,73,71
15,26,25,20,26,29,24,20,8,15,24,21,12,15,19,10,13,18,22,21,17,12,9,6,6,0,10,4,4,13,10,23,22,10,7,17,26,23,16,14,6,12,18,21,24,23,16,7,11,10,7,11,20,23,35,56,74,70,62,61,75,86,75,53,55,53,57,62,58,46,41,45,41,33,33,45,55,53,40,30,21,15,22,32,50,32,28,34,23,26,27,23,15,13,17,22,10,9,16,19,14,18,27,27,30,18,3,5,4,5,24,10,13,32,23,17,19,17,9,24,27,16,25,4,15,19,15,11,27,13,17,12,0,7,26,20,19,7,25,26,16,29,31,19,14,26,45,40,47,37,41,35,41,33,30,31,32,36,30,16,30,25,16,14,18,12,8,13,0,5,13,19,21,17,12,8,12,15,13,9,12,20,18,11,41,64,69,72,59,69,75,94,88,81,69,68,80,85,90,101,93,84,68,76,88,81,69,79,92,78,60,50,57,69,73,70,47,45,47,39,17,12,28,41,39,36,26,20,23,25,27,35,39,30,36,66,69,93,94,86,76,71,67,70,77,82,83,81,80,74,83,89,77,72,74,68
27,35,29,20,27,30,21,12,1,10,23,21,10,15,28,31,23,28,36,40,33,20,12,12,0,2,20,13,18,35,24,25,26,22,24,30,26,15,14,21,6,11,16,18,20,22,19,14,25,15,11,19,20,8,21,55,40,57,65,60,65,83,91,86,61,55,51,49,46,42,43,48,47,35,31,45,60,59,45,32,30,19,0,38,36,41,8,18,24,29,30,21,8,4,12,22,19,21,25,21,12,19,31,32,13,29,1,18,22,14,2,4,19,33,9,9,22,35,13,17,17,12,30,7,20,25,17,8,19,16,15,19,0,24,34,22,29,9,21,22,15,31,30,12,24,27,38,26,38,34,44,37,52,40,40,41,35,42,44,28,38,25,16,23,24,6,0,16,8,14,22,27,25,20,14,11,12,13,10,7,13,21,16,4,26,65,76,70,49,60,71,93,94,83,66,66,81,88,92,101,97,85,74,63,85,71,76,89,88,77,59,47,46,51,50,45,47,41,41,35,19,16,30,41,35,39,26,14,20,19,16,24,22,36,49,60,40,68,86,93,91,81,69,65,70,79,86,90,83,80,91,93,76,73,77,69
34,25,20,21,13,1,2,14,17,18,20,18,13,13,22,34,30,27,27,29,24,18,23,33,18,18,26,31,28,30,34,31,17,29,28,21,21,20,17,21,16,11,9,13,20,24,24,23,27,27,21,25,41,50,51,55,49,40,52,68,69,79,92,90,63,61,52,38,31,34,40,44,35,41,47,51,55,57,53,47,22,25,22,17,22,28,18,1,20,29,27,19,13,6,8,21,8,10,13,24,32,27,26,37,16,10,20,27,19,19,21,11,27,19,17,23,23,15,7,6,22,24,12,23,20,36,27,24,19,23,21,25,3,21,26,26,22,17,2,11,34,21,7,26,25,36,32,16,18,40,51,44,40,49,49,37,32,37,36,28,31,22,15,17,21,21,16,11,24,15,23,18,13,20,16,14,7,12,17,20,18,15,15,18,41,54,70,76,71,68,77,90,92,78,48,62,84,100,89,101,100,82,80,79,64,64,80,85,83,82,62,56,32,38,36,46,46,48,38,32,33,20,14,31,30,27,21,14,14,19,20,17,27,18,22,27,36,66,88,80,88,71,73,74,73,73,75,96,93,82,75,82,90,90,84,80
35,31,28,24,13,2,6,17,20,16,13,13,13,14,20,27,33,28,23,21,20,20,24,30,29,26,31,35,31,33,37,33,18,21,19,19,21,14,11,21,18,10,3,2,7,12,14,14,17,22,24,30,43,45,39,39,53,53,71,84,77,76,84,82,63,61,55,46,43,44,43,40,42,49,59,68,72,66,47,29,33,33,29,26,29,29,18,3,11,33,33,14,10,17,19,18,19,14,15,19,18,18,25,34,31,23,24,30,32,31,22,8,35,32,29,24,22,22,21,20,16,20,15,24,19,29,16,11,17,34,26,25,16,24,19,30,12,28,23,19,31,23,8,14,21,32,34,28,33,47,48,38,32,38,38,31,27,29,28,23,30,12,7,20,22,9,11,26,15,6,15,11,8,15,12,12,7,12,17,19,15,9,7,7,22,35,52,63,63,62,69,79,76,66,39,52,73,91,80,85,81,76,86,90,76,72,77,73,74,67,57,40,31,24,28,31,39,35,27,23,20,11,10,22,22,23,21,13,9,11,15,17,21,14,16,19,28,57,80,77,77,61,62,67,78,85,80,88,98,88,83,88,96,97,94,92
